order_id,cst_id,order_date,warehouse_id,payment_method,order_status
ORD1029170,CUST101515,07/15/2024,WH001,GCash,Completed
ORD1029171,CUST101691,11/30/2024,WH003,Cash,Returned
ORD1029172,CUST100923,01/30/2024,WH003,GCash,Pending
ORD1029173,CUST102960,05/19/2025,WH007,Bank Transfer,Completed
ORD1029174,CUST101712,06/30/2025,WH005,gcash,Completed
ORD1029175,CUST101724,05/24/2025,WH003,,Completed
ORD1029176,CUST102532,05/25/2025,WH006,Credit Card,Completed
ORD1029177,CUST102680,01/28/2024,WH001,,Completed
ORD1029178,CUST102379,05/04/2025,WH007,gcash,Completed
ORD1029179,CUST100569,08/28/2024,WH007,gcash,Completed
ORD1029180,CUST103255,03/26/2025,WH001,Credit Card,Completed
ORD1029181,CUST102891,04/14/2025,WH006,Cash,Completed
ORD1029182,CUST102574,08/05/2024,WH005,Credit Card,Completed
ORD1029183,CUST101937,04/08/2024,WH002,Bank Transfer,Completed
ORD1029184,CUST102641,03/25/2024,WH003,gcash,Completed
ORD1029185,CUST102476,11/21/2024,WH002,gcash,Returned
ORD1029186,CUST101014,03/13/2025,WH003,gcash,Completed
ORD1029187,CUST101643,01/06/2024,WH003,gcash,Completed
ORD1029188,CUST100110,06/18/2025,WH007,Credit Card,Completed
ORD1029189,CUST100014,06/30/2024,WH003,Bank Transfer,Completed
ORD1029190,CUST101796,08/14/2025,WH008,Debit Card,Completed
ORD1029191,CUST102634,05/25/2025,WH005,,Completed
ORD1029192,CUST102726,06/14/2025,WH005,Bank Transfer,Pending
ORD1029193,CUST102881,05/31/2024,WH008,Cash,Completed
ORD1029194,CUST101395,04/25/2025,WH001,gcash,Completed
ORD1029195,CUST101896,05/09/2025,WH004,gcash,Completed
ORD1029196,CUST102851,08/24/2025,WH003,Debit Card,Completed
ORD1029197,CUST100117,02/18/2025,WH007,GCash,Completed
ORD1029198,CUST102172,07/10/2025,WH008,GCash,Completed
ORD1029199,CUST101370,12/03/2024,WH008,gcash,Completed
ORD1029200,CUST101163,11/20/2025,WH005,Cash,Completed
ORD1029201,CUST101999,06/01/2025,WH003,Debit Card,Cancelled
ORD1029202,CUST101199,01/05/2024,WH007,Debit Card,Completed
ORD1029203,CUST102069,07/30/2025,WH005,GCash,Completed
ORD1029204,CUST102390,04/17/2024,WH004,Bank Transfer,Completed
ORD1029205,CUST101787,02/18/2024,WH004,Bank Transfer,Completed
ORD1029206,CUST102017,02/27/2025,WH004,,Completed
ORD1029207,CUST101385,12/26/2024,WH007,Credit Card,Completed
ORD1029208,CUST100235,10/19/2024,WH005,Cash,Completed
ORD1029209,CUST101186,10/30/2024,WH008,Debit Card,Completed
ORD1029210,CUST101934,09/05/2024,WH007,gcash,Completed
ORD1029211,CUST101268,11/01/2025,WH003,Bank Transfer,Completed
ORD1029212,CUST100153,06/28/2025,WH008,Cash,Completed
ORD1029213,CUST101786,08/01/2025,WH003,Bank Transfer,Completed
ORD1029214,CUST101915,01/26/2025,WH005,Bank Transfer,Completed
ORD1029215,CUST103068,06/29/2025,WH008,Bank Transfer,Cancelled
ORD1029216,CUST103247,01/19/2025,WH008,Bank Transfer,Completed
ORD1029217,CUST102031,10/23/2025,WH002,gcash,Cancelled
ORD1029218,CUST100322,02/06/2024,WH007,,Completed
ORD1029219,CUST102764,08/01/2025,WH005,Cash,Completed
ORD1029220,CUST101694,12/02/2024,WH007,Cash,Returned
ORD1029221,CUST102090,08/24/2024,WH007,GCash,Completed
ORD1029222,CUST102712,03/19/2025,WH008,Cash,Completed
ORD1029223,CUST102228,10/30/2025,WH001,gcash,Completed
ORD1029224,CUST101501,07/23/2024,WH002,Debit Card,Completed
ORD1029225,CUST102960,12/15/2024,WH006,Debit Card,Completed
ORD1029226,CUST101260,06/23/2024,WH001,Credit Card,Completed
ORD1029227,CUST102271,08/20/2025,WH005,,Completed
ORD1029228,CUST102022,02/05/2025,WH001,Debit Card,Pending
ORD1029229,CUST102867,08/01/2024,WH006,,Completed
ORD1029230,CUST102991,10/27/2025,WH005,Credit Card,Completed
ORD1029231,CUST100818,06/13/2024,WH008,Cash,Completed
ORD1029232,CUST103034,03/25/2024,WH007,Bank Transfer,Completed
ORD1029233,CUST102060,07/06/2024,WH003,Bank Transfer,Completed
ORD1029234,CUST100948,08/13/2024,WH001,gcash,Completed
ORD1029235,CUST102152,07/07/2024,WH005,Debit Card,Completed
ORD1029236,CUST103385,02/12/2024,WH005,Debit Card,Cancelled
ORD1029237,CUST102159,12/21/2025,WH004,Cash,Completed
ORD1029238,CUST100570,08/25/2024,WH006,gcash,Cancelled
ORD1029239,CUST101734,12/01/2025,WH006,,Completed
ORD1029240,CUST100743,05/22/2025,WH005,Debit Card,Completed
ORD1029241,CUST100916,08/07/2025,WH008,gcash,Completed
ORD1029242,CUST102451,08/20/2024,WH003,GCash,Completed
ORD1029243,CUST100401,04/23/2025,WH005,Credit Card,Completed
ORD1029244,CUST103035,10/17/2024,WH002,GCash,Completed
ORD1029245,CUST103165,09/22/2024,WH006,Credit Card,Completed
ORD1029246,CUST100650,11/13/2025,WH001,Debit Card,Completed
ORD1029247,CUST101095,09/19/2025,WH005,Debit Card,Completed
ORD1029248,CUST101139,09/10/2024,WH002,Cash,Cancelled
ORD1029249,CUST100178,01/03/2024,WH001,gcash,Completed
ORD1029250,CUST100271,01/28/2025,WH001,Debit Card,Completed
ORD1029251,CUST102603,12/01/2025,WH006,GCash,Completed
ORD1029252,CUST101611,11/12/2025,WH004,GCash,Completed
ORD1029253,CUST100805,12/12/2024,WH005,GCash,Completed
ORD1029254,CUST101809,01/06/2025,WH006,Debit Card,Completed
ORD1029255,CUST100860,09/20/2025,WH002,Bank Transfer,Completed
ORD1029256,CUST102067,05/04/2024,WH005,,Completed
ORD1029257,CUST100621,07/19/2024,WH004,Credit Card,Completed
ORD1029258,CUST100656,04/14/2024,WH006,Credit Card,Completed
ORD1029259,CUST102927,03/05/2025,WH004,,Completed
ORD1029260,CUST100969,10/18/2025,WH001,Debit Card,Completed
ORD1029261,CUST101010,08/16/2024,WH002,Bank Transfer,Completed
ORD1029262,CUST102643,10/08/2025,WH005,gcash,Completed
ORD1029263,CUST101418,01/07/2025,WH001,,Completed
ORD1029264,CUST100385,07/02/2024,WH002,Credit Card,Completed
ORD1029265,CUST102694,12/01/2025,WH008,Bank Transfer,Completed
ORD1029266,CUST100015,03/30/2025,WH006,GCash,Completed
ORD1029267,CUST101559,02/02/2025,WH007,GCash,Completed
ORD1029268,CUST101364,05/01/2024,WH007,Bank Transfer,Completed
ORD1029269,CUST102319,02/07/2025,WH007,Bank Transfer,Completed
ORD1029270,CUST102028,06/17/2024,WH006,,Completed
ORD1029271,CUST102037,11/03/2024,WH005,Credit Card,Completed
ORD1029272,CUST103121,11/03/2025,WH004,GCash,Pending
ORD1029273,CUST102084,12/27/2025,WH006,Debit Card,Completed
ORD1029274,CUST100138,10/20/2024,WH004,Bank Transfer,Completed
ORD1029275,CUST100207,08/21/2024,WH006,Bank Transfer,Pending
ORD1029276,CUST101170,06/01/2024,WH005,Bank Transfer,Completed
ORD1029277,CUST100048,06/01/2024,WH003,gcash,Completed
ORD1029278,CUST102998,01/17/2025,WH008,Debit Card,Completed
ORD1029279,CUST102684,12/06/2025,WH008,GCash,Completed
ORD1029280,CUST102496,09/13/2025,WH006,GCash,Completed
ORD1029281,CUST102401,07/30/2024,WH004,GCash,Completed
ORD1029282,CUST102216,08/31/2025,WH001,,Completed
ORD1029283,CUST101214,12/09/2024,WH006,Debit Card,Completed
ORD1029284,CUST100035,04/28/2025,WH007,gcash,Completed
ORD1029285,CUST100428,07/05/2024,WH005,gcash,Completed
ORD1029286,CUST101627,08/16/2025,WH001,Cash,Completed
ORD1029287,CUST100883,12/06/2024,WH007,Credit Card,Completed
ORD1029288,CUST103424,07/23/2025,WH003,,Returned
ORD1029289,CUST102874,06/30/2024,WH001,GCash,Completed
ORD1029290,CUST102346,12/04/2025,WH004,Debit Card,Completed
ORD1029291,CUST101430,11/03/2024,WH005,GCash,Completed
ORD1029292,CUST102854,04/23/2025,WH005,Bank Transfer,Completed
ORD1029293,CUST101422,01/25/2025,WH008,gcash,Completed
ORD1029294,CUST101798,03/12/2025,WH007,Debit Card,Completed
ORD1029295,CUST102498,07/06/2024,WH002,GCash,Completed
ORD1029296,CUST101266,10/23/2025,WH003,GCash,Returned
ORD1029297,CUST101781,06/01/2024,WH008,Cash,Completed
ORD1029298,CUST101124,09/20/2024,WH006,GCash,Completed
ORD1029299,CUST100588,11/10/2024,WH007,Credit Card,Completed
ORD1029300,CUST102789,12/25/2024,WH005,Cash,Returned
ORD1029301,CUST103428,06/13/2024,WH003,,Completed
ORD1029302,CUST101615,09/19/2025,WH005,Debit Card,Completed
ORD1029303,CUST100154,03/25/2025,WH007,Bank Transfer,Cancelled
ORD1029304,CUST101129,12/15/2025,WH001,Credit Card,Completed
ORD1029305,CUST103102,09/13/2024,WH001,Credit Card,Completed
ORD1029306,CUST102295,11/03/2024,WH005,gcash,Pending
ORD1029307,CUST100923,02/20/2025,WH008,Credit Card,Completed
ORD1029308,CUST103495,03/06/2025,WH008,,Completed
ORD1029309,CUST100449,05/06/2024,WH004,Credit Card,Completed
ORD1029310,CUST101507,09/03/2025,WH002,Bank Transfer,Completed
ORD1029311,CUST101748,12/27/2025,WH003,Credit Card,Cancelled
ORD1029312,CUST100575,01/13/2025,WH007,,Completed
ORD1029313,CUST100656,10/03/2024,WH006,gcash,Returned
ORD1029314,CUST102248,10/22/2024,WH006,GCash,Completed
ORD1029315,CUST100169,02/15/2024,WH006,Debit Card,Completed
ORD1029316,CUST101403,02/17/2024,WH008,Cash,Returned
ORD1029317,CUST102460,09/30/2024,WH008,GCash,Cancelled
ORD1029318,CUST102064,06/03/2024,WH003,Credit Card,Completed
ORD1029319,CUST101346,08/03/2024,WH007,Debit Card,Pending
ORD1029320,CUST103490,08/29/2024,WH007,GCash,Completed
ORD1029321,CUST101711,05/10/2024,WH008,Credit Card,Completed
ORD1029322,CUST101604,10/20/2024,WH003,Debit Card,Completed
ORD1029323,CUST102256,01/27/2024,WH003,Credit Card,Completed
ORD1029324,CUST101060,07/20/2025,WH004,GCash,Completed
ORD1029325,CUST101347,05/21/2025,WH005,gcash,Completed
ORD1029326,CUST103433,05/01/2024,WH004,,Completed
ORD1029327,CUST100777,04/29/2024,WH008,Credit Card,Completed
ORD1029328,CUST102336,02/22/2024,WH006,Cash,Completed
ORD1029329,CUST102745,05/14/2024,WH004,gcash,Completed
ORD1029330,CUST101070,03/05/2025,WH002,Credit Card,Cancelled
ORD1029331,CUST101102,02/25/2024,WH001,GCash,Pending
ORD1029332,CUST101110,01/06/2024,WH003,,Completed
ORD1029333,CUST101527,02/20/2025,WH008,Debit Card,Completed
ORD1029334,CUST102117,11/10/2025,WH008,gcash,Completed
ORD1029335,CUST102637,12/08/2024,WH007,,Completed
ORD1029336,CUST101272,07/05/2024,WH006,Debit Card,Completed
ORD1029337,CUST101734,08/29/2025,WH001,Credit Card,Completed
ORD1029338,CUST102706,08/31/2025,WH005,Credit Card,Completed
ORD1029339,CUST100036,09/02/2025,WH001,Cash,Completed
ORD1029340,CUST100676,10/04/2024,WH001,GCash,Completed
ORD1029341,CUST100394,01/30/2024,WH003,Bank Transfer,Cancelled
ORD1029342,CUST100668,12/30/2025,WH008,Bank Transfer,Completed
ORD1029343,CUST103006,10/15/2025,WH004,Credit Card,Completed
ORD1029344,CUST100815,12/31/2024,WH007,,Completed
ORD1029345,CUST103366,07/26/2025,WH007,GCash,Completed
ORD1029346,CUST103059,12/03/2025,WH008,Credit Card,Completed
ORD1029347,CUST101314,02/12/2024,WH008,Cash,Completed
ORD1029348,CUST100320,12/08/2024,WH003,Bank Transfer,Completed
ORD1029349,CUST100822,09/20/2025,WH008,,Completed
ORD1029350,CUST102104,06/05/2025,WH002,Cash,Completed
ORD1029351,CUST101619,03/21/2024,WH005,gcash,Pending
ORD1029352,CUST103023,02/16/2024,WH006,Bank Transfer,Completed
ORD1029353,CUST101244,08/25/2024,WH007,,Completed
ORD1029354,CUST100620,11/20/2024,WH006,Bank Transfer,Completed
ORD1029355,CUST102355,03/31/2024,WH007,GCash,Completed
ORD1029356,CUST103217,07/16/2024,WH007,Debit Card,Returned
ORD1029357,CUST101951,01/08/2025,WH006,,Completed
ORD1029358,CUST102490,08/02/2025,WH001,gcash,Completed
ORD1029359,CUST102043,02/18/2025,WH001,Credit Card,Completed
ORD1029360,CUST100805,01/23/2025,WH005,,Completed
ORD1029361,CUST101927,06/25/2025,WH006,GCash,Completed
ORD1029362,CUST103432,04/12/2025,WH002,gcash,Completed
ORD1029363,CUST103487,06/13/2024,WH001,GCash,Completed
ORD1029364,CUST102914,07/04/2024,WH004,gcash,Completed
ORD1029365,CUST101793,03/25/2024,WH008,GCash,Completed
ORD1029366,CUST100200,03/26/2024,WH008,Cash,Completed
ORD1029367,CUST101526,08/28/2025,WH002,gcash,Completed
ORD1029368,CUST102889,05/11/2025,WH006,Credit Card,Pending
ORD1029369,CUST103292,04/13/2025,WH007,Cash,Completed
ORD1029370,CUST102019,11/18/2024,WH003,Credit Card,Completed
ORD1029371,CUST100100,03/07/2024,WH007,,Completed
ORD1029372,CUST103114,10/31/2024,WH005,Credit Card,Completed
ORD1029373,CUST102931,04/22/2024,WH008,gcash,Cancelled
ORD1029374,CUST102065,12/04/2025,WH004,Cash,Completed
ORD1029375,CUST101435,10/21/2024,WH002,gcash,Cancelled
ORD1029376,CUST102786,03/27/2024,WH004,,Completed
ORD1029377,CUST101053,07/25/2024,WH003,Debit Card,Completed
ORD1029378,CUST102915,04/15/2025,WH001,Credit Card,Completed
ORD1029379,CUST101165,11/25/2024,WH001,Debit Card,Completed
ORD1029380,CUST102788,02/13/2024,WH006,,Returned
ORD1029381,CUST102386,09/21/2024,WH005,,Completed
ORD1029382,CUST100206,05/14/2025,WH005,,Completed
ORD1029383,CUST100130,01/22/2025,WH002,Credit Card,Returned
ORD1029384,CUST102330,02/12/2025,WH001,Debit Card,Completed
ORD1029385,CUST101579,04/27/2025,WH007,Debit Card,Completed
ORD1029386,CUST103139,06/14/2025,WH002,Credit Card,Completed
ORD1029387,CUST102727,11/08/2024,WH008,Credit Card,Completed
ORD1029388,CUST103277,07/02/2025,WH004,Bank Transfer,Completed
ORD1029389,CUST100689,10/23/2025,WH004,Cash,Completed
ORD1029390,CUST102685,04/06/2024,WH005,,Completed
ORD1029391,CUST101542,06/15/2025,WH006,Bank Transfer,Completed
ORD1029392,CUST101086,07/19/2024,WH002,Credit Card,Completed
ORD1029393,CUST101316,03/19/2024,WH001,GCash,Completed
ORD1029394,CUST103005,07/03/2024,WH007,Debit Card,Completed
ORD1029395,CUST101867,11/09/2025,WH001,Credit Card,Completed
ORD1029396,CUST100090,03/19/2025,WH006,Bank Transfer,Completed
ORD1029397,CUST101675,11/30/2024,WH001,Debit Card,Completed
ORD1029398,CUST102699,07/07/2024,WH002,Cash,Completed
ORD1029399,CUST102627,01/24/2025,WH006,Debit Card,Completed
ORD1029400,CUST101700,01/11/2025,WH007,Debit Card,Completed
ORD1029401,CUST102780,10/24/2024,WH001,Debit Card,Returned
ORD1029402,CUST103080,11/18/2024,WH005,Cash,Completed
ORD1029403,CUST100196,06/12/2025,WH001,gcash,Completed
ORD1029404,CUST101757,03/03/2025,WH003,Bank Transfer,Completed
ORD1029405,CUST103071,01/21/2024,WH007,,Completed
ORD1029406,CUST101480,09/13/2024,WH007,Credit Card,Completed
ORD1029407,CUST103491,02/15/2024,WH005,GCash,Completed
ORD1029408,CUST102957,11/06/2025,WH005,gcash,Cancelled
ORD1029409,CUST100670,08/23/2024,WH002,Credit Card,Completed
ORD1029410,CUST101153,12/05/2025,WH004,gcash,Completed
ORD1029411,CUST101371,07/01/2024,WH001,Debit Card,Completed
ORD1029412,CUST101708,09/13/2024,WH001,,Returned
ORD1029413,CUST102421,10/26/2024,WH002,Bank Transfer,Completed
ORD1029414,CUST102953,10/29/2025,WH007,Cash,Completed
ORD1029415,CUST101957,03/06/2024,WH004,Credit Card,Completed
ORD1029416,CUST100046,08/01/2025,WH003,GCash,Completed
ORD1029417,CUST102992,04/24/2025,WH001,Cash,Completed
ORD1029418,CUST101225,06/14/2024,WH003,,Completed
ORD1029419,CUST101228,09/07/2025,WH004,,Completed
ORD1029420,CUST102915,02/14/2025,WH007,GCash,Completed
ORD1029421,CUST102852,01/02/2025,WH002,Debit Card,Cancelled
ORD1029422,CUST103079,10/02/2024,WH001,,Completed
ORD1029423,CUST103201,11/01/2024,WH001,Cash,Completed
ORD1029424,CUST100561,08/07/2025,WH008,Credit Card,Completed
ORD1029425,CUST100624,12/09/2025,WH008,gcash,Completed
ORD1029426,CUST101557,10/14/2025,WH003,GCash,Completed
ORD1029427,CUST103441,09/01/2024,WH003,Credit Card,Completed
ORD1029428,CUST101204,03/30/2025,WH003,Bank Transfer,Completed
ORD1029429,CUST101197,12/29/2025,WH001,GCash,Pending
ORD1029430,CUST103416,04/04/2025,WH006,GCash,Completed
ORD1029431,CUST103395,01/02/2024,WH008,Credit Card,Completed
ORD1029432,CUST101976,06/10/2025,WH003,Credit Card,Completed
ORD1029433,CUST102099,02/21/2025,WH002,,Completed
ORD1029434,CUST101398,12/27/2024,WH003,Cash,Completed
ORD1029435,CUST102877,01/27/2024,WH002,Debit Card,Completed
ORD1029436,CUST103053,12/09/2024,WH002,Bank Transfer,Completed
ORD1029437,CUST100924,07/30/2025,WH006,,Completed
ORD1029438,CUST102479,02/15/2025,WH003,Cash,Completed
ORD1029439,CUST101826,07/15/2024,WH005,GCash,Completed
ORD1029440,CUST102495,08/20/2025,WH008,Cash,Completed
ORD1029441,CUST101488,11/23/2024,WH004,,Completed
ORD1029442,CUST102142,04/17/2025,WH002,Debit Card,Completed
ORD1029443,CUST102232,01/11/2024,WH002,Bank Transfer,Completed
ORD1029444,CUST101460,04/15/2024,WH008,,Completed
ORD1029445,CUST100749,05/26/2024,WH006,Bank Transfer,Completed
ORD1029446,CUST100346,04/12/2024,WH005,gcash,Completed
ORD1029447,CUST103403,11/06/2024,WH001,Credit Card,Cancelled
ORD1029448,CUST102220,10/30/2024,WH006,Debit Card,Completed
ORD1029449,CUST101567,02/28/2024,WH001,,Completed
ORD1029450,CUST101452,04/26/2025,WH007,,Completed
ORD1029451,CUST101434,12/18/2024,WH003,Debit Card,Completed
ORD1029452,CUST101584,10/12/2024,WH001,Credit Card,Completed
ORD1029453,CUST101562,06/26/2024,WH007,GCash,Completed
ORD1029454,CUST103234,10/05/2024,WH008,Cash,Completed
ORD1029455,CUST101586,04/29/2024,WH006,gcash,Completed
ORD1029456,CUST102524,10/15/2025,WH007,Debit Card,Completed
ORD1029457,CUST101713,01/10/2025,WH004,,Completed
ORD1029458,CUST102736,09/25/2025,WH007,gcash,Pending
ORD1029459,CUST100042,09/16/2025,WH002,Debit Card,Completed
ORD1029460,CUST102661,12/13/2024,WH004,,Completed
ORD1029461,CUST100770,10/17/2024,WH008,Bank Transfer,Completed
ORD1029462,CUST101514,06/08/2025,WH005,gcash,Completed
ORD1029463,CUST102206,10/07/2024,WH005,GCash,Cancelled
ORD1029464,CUST101957,11/26/2024,WH005,gcash,Completed
ORD1029465,CUST100183,10/26/2024,WH002,Credit Card,Completed
ORD1029466,CUST101903,03/16/2025,WH001,Bank Transfer,Completed
ORD1029467,CUST100458,02/09/2024,WH001,Debit Card,Returned
ORD1029468,CUST100843,07/19/2024,WH002,Credit Card,Completed
ORD1029469,CUST101623,05/11/2025,WH002,,Completed
ORD1029470,CUST102215,12/29/2024,WH007,,Completed
ORD1029471,CUST101833,05/20/2025,WH005,Cash,Pending
ORD1029472,CUST101312,04/14/2025,WH004,gcash,Cancelled
ORD1029473,CUST100312,08/30/2024,WH004,Debit Card,Completed
ORD1029474,CUST100190,11/18/2024,WH002,GCash,Completed
ORD1029475,CUST101565,02/20/2024,WH006,,Completed
ORD1029476,CUST103396,07/08/2025,WH007,gcash,Completed
ORD1029477,CUST102862,11/19/2024,WH005,GCash,Cancelled
ORD1029478,CUST101457,07/14/2024,WH002,Cash,Pending
ORD1029479,CUST100735,01/24/2025,WH004,Credit Card,Completed
ORD1029480,CUST101225,01/10/2024,WH008,gcash,Completed
ORD1029481,CUST101715,10/30/2024,WH006,GCash,Completed
ORD1029482,CUST102196,10/29/2025,WH007,Cash,Completed
ORD1029483,CUST101937,10/06/2024,WH003,Cash,Completed
ORD1029484,CUST101588,09/20/2024,WH007,GCash,Completed
ORD1029485,CUST102219,11/24/2024,WH006,gcash,Completed
ORD1029486,CUST103421,07/03/2024,WH005,Bank Transfer,Completed
ORD1029487,CUST101454,06/09/2024,WH008,Bank Transfer,Completed
ORD1029488,CUST100176,12/13/2024,WH005,Credit Card,Completed
ORD1029489,CUST102979,04/28/2025,WH002,Cash,Completed
ORD1029490,CUST102859,07/01/2024,WH001,Debit Card,Cancelled
ORD1029491,CUST102060,06/03/2024,WH002,Credit Card,Completed
ORD1029492,CUST100075,06/19/2025,WH008,gcash,Completed
ORD1029493,CUST103118,12/31/2024,WH005,gcash,Completed
ORD1029494,CUST100641,08/11/2024,WH004,gcash,Completed
ORD1029495,CUST103380,09/10/2025,WH003,GCash,Completed
ORD1029496,CUST100610,12/24/2025,WH005,Credit Card,Completed
ORD1029497,CUST100011,09/10/2025,WH008,GCash,Completed
ORD1029498,CUST101193,07/20/2024,WH001,Debit Card,Completed
ORD1029499,CUST101726,12/13/2025,WH006,Bank Transfer,Completed
ORD1029500,CUST103065,09/21/2024,WH002,Cash,Completed
ORD1029501,CUST100150,02/27/2024,WH004,gcash,Returned
ORD1029502,CUST100854,01/28/2025,WH007,Bank Transfer,Completed
ORD1029503,CUST102301,11/28/2025,WH006,gcash,Completed
ORD1029504,CUST101803,01/03/2024,WH004,Bank Transfer,Completed
ORD1029505,CUST102986,01/06/2024,WH008,Bank Transfer,Pending
ORD1029506,CUST101675,01/04/2024,WH004,GCash,Completed
ORD1029507,CUST102182,09/05/2025,WH003,Credit Card,Completed
ORD1029508,CUST100828,06/19/2024,WH003,,Completed
ORD1029509,CUST101379,12/27/2024,WH007,Cash,Completed
ORD1029510,CUST101622,02/29/2024,WH008,Cash,Completed
ORD1029511,CUST102110,11/20/2025,WH003,gcash,Pending
ORD1029512,CUST102954,07/08/2025,WH006,gcash,Completed
ORD1029513,CUST101160,02/19/2025,WH005,Cash,Completed
ORD1029514,CUST102445,09/28/2025,WH004,Credit Card,Completed
ORD1029515,CUST100719,05/29/2024,WH004,Debit Card,Completed
ORD1029516,CUST101370,10/28/2024,WH008,Debit Card,Completed
ORD1029517,CUST100289,12/09/2025,WH007,,Completed
ORD1029518,CUST100943,01/12/2025,WH005,Cash,Completed
ORD1029519,CUST102777,08/10/2024,WH005,Bank Transfer,Cancelled
ORD1029520,CUST101805,03/23/2025,WH008,Cash,Pending
ORD1029521,CUST103175,11/13/2025,WH002,Cash,Completed
ORD1029522,CUST100787,03/10/2024,WH002,Debit Card,Completed
ORD1029523,CUST101507,12/27/2025,WH007,Cash,Completed
ORD1029524,CUST100545,12/08/2024,WH004,GCash,Completed
